id_Historico_Desastre;Event;Municipio;Fecha;Causa;Descripción de la causa;Fuente;IDimpacto_material;Muertos;Heridos;Desaparecidos;IDimpacto_humano;Casas destruidas;Casas dañadas;Pérdidas económicas;With Deaths;With Injured;With Missing;With Houses Destroyed;With Victims;Tipo_desastre;idDetalleDesastre
500736;FLOOD;Yarumal;9/06/2014;OVERFLOW;Se desbordó una quebrada.;UNGRD;73702;10;10;0;73701;0;0;0;10;10;0;0;0;Hidrológico;5007363
500737;STRONGWIND;Yarumal;9/06/2014;ATMOSPHCONDITION;;UNGRD;73802;0;0;0;73801;200;100;0;0;0;0;10;0;Atmosférico;5007373
500738;STRONGWIND;Urrao;8/06/2014;ATMOSPHCONDITION;;UNGRD;73902;0;0;0;73901;0;0;0;0;0;0;0;0;Atmosférico;5007383
500739;FLOOD;Donmatías;8/06/2014;UNKNOWN;;UNGRD;74002;0;0;0;74001;30;170;0;0;0;0;10;0;Hidrológico;5007393
500740;LANDSLIDE;Cañasgordas;7/06/2014;RAIN;;UNGRD;74102;0;0;0;74101;0;0;0;0;0;0;0;0;Geofísico;5007403
500741;STRONGWIND;Cañasgordas;7/06/2014;ATMOSPHCONDITION;;UNGRD;74202;0;0;0;74201;0;150;0;0;0;0;0;0;Atmosférico;5007413
500742;FLOOD;Segovia;2/06/2014;RAIN;;UNGRD;74302;0;0;0;74301;60;1190;0;0;0;0;10;0;Hidrológico;5007423
500743;ELECTRICSTORM;Anorí;29/05/2014;ATMOSPHCONDITION;;UNGRD;74402;0;100;0;74401;0;0;0;0;10;0;0;0;Atmosférico;5007433
500744;SPATE;Remedios;28/05/2014;OVERFLOW;Se presentó una creciente súbita debido a las intensas lluvi;UNGRD;74502;20;0;0;74501;0;0;0;10;0;0;0;0;Hidrológico;5007443
500745;FIRE;La Estrella;23/05/2014;EXPLOSION;Explotaron en la vivienda cuatro pipetas de gas.;UNGRD;74602;0;0;0;74601;0;30;0;0;0;0;0;0;Técnico;5007453
500746;STRONGWIND;La Estrella;22/05/2014;ATMOSPHCONDITION;;UNGRD;74702;0;0;0;74701;0;30;0;0;0;0;0;0;Atmosférico;5007463
500747;FLOOD;San Juan de Urabá;20/05/2014;UNKNOWN;;UNGRD;74802;0;0;0;74801;0;0;0;0;0;0;0;0;Hidrológico;5007473
500748;STRONGWIND;Barbosa;20/05/2014;ATMOSPHCONDITION;;UNGRD;74902;0;0;0;74901;0;100;0;0;0;0;0;0;Atmosférico;5007483
500749;FLOOD;Medellín;17/05/2014;OVERFLOW;La quebrada La Picacha presentó creciente por las intensas l;UNGRD;75002;0;0;0;75001;0;0;0;0;0;0;0;0;Hidrológico;5007493
500750;FLOOD;Remedios;9/05/2014;OVERFLOW;Colapso el sistema alcantarillado.;UNGRD;75102;0;0;0;75101;0;40;0;0;0;0;0;0;Hidrológico;5007503
500751;LANDSLIDE;Frontino;9/05/2014;UNKNOWN;;UNGRD;75202;10;0;0;75201;0;30;0;10;0;0;0;0;Geofísico;5007513
500752;LANDSLIDE;Concepción;9/05/2014;UNKNOWN;;UNGRD;75302;0;0;0;75301;10;50;0;0;0;0;10;0;Geofísico;5007523
500753;LANDSLIDE;Angelópolis;9/05/2014;UNKNOWN;;UNGRD;75402;0;0;0;75401;10;0;0;0;0;0;10;0;Geofísico;5007533
500754;FLOOD;Chigorodó;8/05/2014;OVERFLOW;Se desbordó la Quebrada Peñitas.;UNGRD;75502;0;0;0;75501;0;1260;0;0;0;0;0;0;Hidrológico;5007543
500755;LANDSLIDE;Betulia;8/05/2014;UNKNOWN;;UNGRD;75602;0;0;0;75601;0;20;0;0;0;0;0;0;Geofísico;5007553
500756;FIRE;Medellín;4/05/2014;UNKNOWN;;UNGRD;75702;0;0;0;75701;0;10;0;0;0;0;0;0;Técnico;5007563
500757;INTOXICACION;Buriticá;25/04/2014;EXPLOSION;Se presenta una explosión al parecer de dinamita o polvo loc;UNDGRD, El Tiempo 2014-04-29 Pg 16;75802;40;740;0;75801;0;0;0;10;10;0;0;0;Técnico;5007573
500758;LANDSLIDE;Medellín;24/04/2014;OTHER;"Por mal manejo de agua; lo cual debilito el terreno.";UNGRD;75902;0;0;0;75901;0;140;0;0;0;0;0;0;Geofísico;5007583
500759;LANDSLIDE;Anorí;24/04/2014;UNKNOWN;;UNGRD;76002;10;10;0;76001;30;0;0;10;10;0;10;0;Geofísico;5007593
500760;LANDSLIDE;Olaya;22/04/2014;UNKNOWN;;UNDGRD, El Tiempo 2014-04-24 Pg 12;76102;0;0;0;76101;130;110;0;0;0;0;10;0;Geofísico;5007603
500761;FORESTFIRE;Medellín;14/04/2014;UNKNOWN;;UNGRD;76202;0;0;0;76201;0;0;0;0;0;0;0;0;Atmosférico;5007613
500762;FORESTFIRE;Bello;13/04/2014;UNKNOWN;;UNGRD;76302;0;0;0;76301;0;0;0;0;0;0;0;0;Atmosférico;5007623
500763;FORESTFIRE;Santafé de Antioquia;11/04/2014;UNKNOWN;;UNGRD;76402;0;0;0;76401;0;0;0;0;0;0;0;0;Atmosférico;5007633
500764;STRONGWIND;Uramita;8/04/2014;ATMOSPHCONDITION;;UNGRD;76502;0;0;0;76501;0;0;0;0;0;0;0;0;Atmosférico;5007643
500765;FORESTFIRE;Bello;6/04/2014;UNKNOWN;;UNGRD;76602;0;0;0;76601;0;0;0;0;0;0;0;0;Atmosférico;5007653
500766;STRONGWIND;Santa Bárbara;5/04/2014;ATMOSPHCONDITION;;UNGRD;76702;0;0;0;76701;0;300;0;0;0;0;0;0;Atmosférico;5007663
500767;ELECTRICSTORM;Anorí;5/04/2014;ATMOSPHCONDITION;;UNGRD;76802;0;20;0;76801;0;0;0;0;10;0;0;0;Atmosférico;5007673
500768;STRONGWIND;Toledo;4/04/2014;ATMOSPHCONDITION;;UNGRD;76902;0;0;0;76901;0;250;0;0;0;0;0;0;Atmosférico;5007683
500769;FORESTFIRE;Carepa;4/04/2014;UNKNOWN;;UNGRD;77002;0;0;0;77001;0;0;0;0;0;0;0;0;Atmosférico;5007693
500770;FORESTFIRE;Apartadó;2/04/2014;UNKNOWN;;UNGRD;77102;0;0;0;77101;0;0;0;0;0;0;0;0;Atmosférico;5007703
500771;FORESTFIRE;Barbosa;1/04/2014;UNKNOWN;;UNGRD;77202;0;0;0;77201;0;0;0;0;0;0;0;0;Atmosférico;5007713
500772;FORESTFIRE;Medellín;31/03/2014;UNKNOWN;;UNGRD;77302;0;0;0;77301;0;0;0;0;0;0;0;0;Atmosférico;5007723
500773;FORESTFIRE;Apartadó;31/03/2014;UNKNOWN;;UNGRD;77402;0;0;0;77401;0;0;0;0;0;0;0;0;Atmosférico;5007733
500774;STRUCTURE;Amagá;31/03/2014;UNKNOWN;;UNGRD;77502;20;20;0;77501;0;0;0;10;10;10;0;0;Técnico;5007743
500775;FORESTFIRE;Turbo;21/03/2014;UNKNOWN;;UNGRD;77602;0;0;0;77601;0;0;0;0;0;0;0;0;Atmosférico;5007753
500776;STRONGWIND;Liborina;16/03/2014;ATMOSPHCONDITION;;UNGRD;77702;0;0;0;77701;0;250;0;0;0;0;0;0;Atmosférico;5007763
500777;STRONGWIND;Santa Bárbara;15/03/2014;ATMOSPHCONDITION;;UNGRD;77802;0;0;0;77801;0;1000;0;0;0;0;0;0;Atmosférico;5007773
500778;LANDSLIDE;El Retiro;15/03/2014;ATMOSPHCONDITION;;UNGRD;77902;0;0;0;77901;0;0;0;0;0;0;0;0;Geofísico;5007783
500779;STRONGWIND;El Retiro;15/03/2014;ATMOSPHCONDITION;;UNDGRD, El Tiempo 2014-03-17 Pg 5;78002;0;0;0;78001;0;0;0;0;0;0;0;0;Atmosférico;5007793
500780;STRONGWIND;Cañasgordas;15/03/2014;ATMOSPHCONDITION;;UNGRD;78102;0;0;0;78101;0;220;0;0;0;0;0;0;Atmosférico;5007803
500781;FORESTFIRE;Necoclí;13/03/2014;UNKNOWN;;UNGRD;78202;0;0;0;78201;0;0;0;0;0;0;0;0;Atmosférico;5007813
500782;FORESTFIRE;Necoclí;11/03/2014;UNKNOWN;;UNGRD;78302;0;0;0;78301;0;0;0;0;0;0;0;0;Atmosférico;5007823
500783;FLOOD;Medellín;7/03/2014;OVERFLOW;Se desbordaron dos quebradas por las fuertes lluvias. Además;UNGRD;78402;0;0;0;78401;0;0;0;0;0;0;0;0;Hidrológico;5007833
500784;INTOXICACION;Buriticá;7/03/2014;LEAK;Escape de gas;UNGRD;78502;20;0;0;78501;0;0;0;10;0;0;0;0;Técnico;5007843
500785;OTHER;Medellín;6/03/2014;UNKNOWN;;UNGRD;78602;0;0;0;78601;0;0;0;0;0;0;0;0;Otros;5007853
500786;STRUCTURE;El Santuario;6/03/2014;UNKNOWN;;UNGRD;78702;0;40;0;78701;0;0;0;0;10;0;0;0;Técnico;5007863
500787;FIRE;Vigía del Fuerte;4/03/2014;UNKNOWN;;UNGRD;78802;0;0;0;78801;20;0;0;0;0;0;10;0;Técnico;5007873
500788;STRUCTURE;Yondó;27/02/2014;OTHER;Falla en la placa de transferencia de la estructura hizo que;UNGRD;78902;0;0;0;78901;0;0;0;0;0;0;0;0;Técnico;5007883
500789;STORM;La Estrella;27/02/2014;ATMOSPHCONDITION;;UNGRD;79002;0;0;0;79001;0;50;0;0;0;0;0;0;Atmosférico;5007893
500790;FORESTFIRE;Caucasia;21/02/2014;UNKNOWN;;UNGRD;79102;0;0;0;79101;0;0;0;0;0;0;0;0;Atmosférico;5007903
500791;FORESTFIRE;Envigado;17/02/2014;UNKNOWN;;UNGRD;79202;0;0;0;79201;0;0;0;0;0;0;0;0;Atmosférico;5007913
500792;FIRE;Medellín;12/02/2014;UNKNOWN;;UNGRD;79302;0;0;0;79301;0;0;0;0;0;0;0;0;Técnico;5007923
500793;FORESTFIRE;Yalí;4/02/2014;UNKNOWN;;UNGRD;79402;0;0;0;79401;0;0;0;0;0;0;0;0;Atmosférico;5007933
500794;FORESTFIRE;Segovia;30/01/2014;UNKNOWN;;UNGRD;79502;0;0;0;79501;0;0;0;0;0;0;0;0;Atmosférico;5007943
500795;FORESTFIRE;Copacabana;29/01/2014;UNKNOWN;;UNGRD;79602;0;0;0;79601;0;0;0;0;0;0;0;0;Atmosférico;5007953
500796;FIRE;Rionegro;26/01/2014;UNKNOWN;;UNGRD;79702;0;10;0;79701;0;10;0;0;10;0;0;0;Técnico;5007963
500797;LANDSLIDE;La Pintada;26/01/2014;UNKNOWN;;UNGRD;79802;0;0;0;79801;0;10;0;0;0;0;0;0;Geofísico;5007973
500798;LANDSLIDE;Medellín;13/01/2014;RAIN;;UNGRD;79902;0;0;0;79901;0;0;0;0;0;0;0;0;Geofísico;5007983
500799;FLOOD;Santa Bárbara;12/01/2014;RAIN;;UNGRD;80002;0;0;0;80001;0;300;0;0;0;0;0;0;Hidrológico;5007993
500800;OTHER;San Luis;12/01/2014;UNKNOWN;;UNGRD;80102;10;0;10;80101;0;0;0;10;0;10;0;0;Otros;5008003
500801;LANDSLIDE;Chigorodó;11/01/2014;UNKNOWN;;UNGRD;80202;0;0;0;80201;0;0;0;0;0;0;0;0;Geofísico;5008013
500802;FIRE;Itaguí;1/01/2014;OTHER;Al parecer un Globo cayó sobre el techo de una bodega dando ;UNGRD;80302;0;0;0;80301;0;0;0;0;0;0;0;0;Técnico;5008023
500803;FORESTFIRE;Bello;1/01/2014;UNKNOWN;;UNGRD;80402;0;0;0;80401;0;0;0;0;0;0;0;0;Atmosférico;5008033
500804;FORESTFIRE;Turbo;10/03/2014;UNKNOWN;Pudo haber sido provocado por quemas de cultivos campesinos ;El Tiempo 2014-03-22 Pg 8;80502;0;0;0;80501;0;0;0;0;0;0;0;0;Atmosférico;5008043
500805;RAIN;Medellín;29/10/2014;ATMOSPHCONDITION;;El Tiempo 2014-10-30 Pg 12;80602;0;0;0;80601;0;0;0;0;0;0;0;0;Atmosférico;5008053
500806;EXPLOSION;Medellín;5/07/2014;UNKNOWN;La detonación de una granada, producto de la discusión entre;El Tiempo 2014-07-07 Pg10;80702;10;320;0;80701;0;0;0;10;10;0;0;0;Técnico;5008063
500807;LANDSLIDE;Yarumal;24/04/2014;UNKNOWN;;El Tiempo 2014-04-25 Pg 2;80802;0;0;0;80801;0;0;0;0;0;0;0;0;Geofísico;5008073
500808;LANDSLIDE;Medellín;25/04/2014;UNKNOWN;;El Tiempo 2014-04-25 Pg 2;80902;0;0;0;80901;0;0;0;0;0;0;0;0;Geofísico;5008083
500809;FLOOD;Medellín;3/12/2013;RAIN;;El Tiempo 2013-12-03 Pg 6;81002;0;0;0;81001;0;0;0;0;0;0;0;0;Hidrológico;5008093
500810;FIRE;Medellín;2/12/2013;UNKNOWN;;El Tiempo 2013-12-02 Pg 4;81102;0;410;0;81101;0;0;0;0;10;0;0;0;Técnico;5008103
500811;EXPLOSION;Buriticá;9/10/2013;HUMANERROR;;El Tiempo 2013-10-11 Pg 16;81202;10;80;0;81201;0;0;0;10;10;0;0;0;Técnico;5008113
500812;LANDSLIDE;La Pintada;12/05/2013;UNKNOWN;;El Tiempo 2013-05-12 Pg 21;81302;0;0;20;81301;0;0;0;0;0;10;0;0;Geofísico;5008123
500813;LANDSLIDE;San Luis;11/04/2013;BEHAVIOR;;El Tiempo 2013-04-12 Pg 14;81402;0;0;0;81401;0;0;0;0;0;0;0;0;Geofísico;5008133
500814;LANDSLIDE;San Luis;15/03/2013;RAIN;;El Tiempo 2013-03-20 Pg 3, El Tiempo 2013-03-08 Pg 8;81502;0;0;0;81501;0;0;0;0;0;0;0;0;Geofísico;5008143
500815;LANDSLIDE;San Luis;15/03/2013;RAIN;;El Tiempo 2013-03-18 Pg 2;81602;0;0;0;81601;0;0;0;0;0;0;0;0;Geofísico;5008153
500816;FLOOD;Tarazá;16/03/2013;OVERFLOW;creciente del río Cauca;El Tiempo 2013-03-18 Pg 2;81702;0;0;0;81701;0;400;0;0;0;0;0;0;Hidrológico;5008163
500817;STRONGWIND;Zaragoza;16/09/2012;ATMOSPHCONDITION;;El Tiempo 2012-09-16 Pg 10;81802;0;10;0;81801;0;6700;0;0;10;0;0;0;Atmosférico;5008173
500818;LANDSLIDE;San Luis;24/04/2012;UNKNOWN;;El Tiempo 2012-05-02 Pg 4;81902;0;0;0;81901;0;0;0;0;0;0;0;0;Geofísico;5008183
500819;LANDSLIDE;Cocorná;21/05/2012;RAIN;;El Tiempo 2012-05-21 Pg 4, El Tiempo 2012-05-27 Pg 21;82002;0;0;0;82001;0;0;0;0;0;0;0;0;Geofísico;5008193
500820;LANDSLIDE;La Pintada;13/05/2012;RAIN;;El Tiempo 2012-05-14 Pg 7;82102;0;0;20;82101;0;0;0;0;0;10;0;10;Geofísico;5008203
500821;LANDSLIDE;Medellín;23/04/2012;RAIN;;El Tiempo 2012-04-23 Pg 23;82202;0;0;0;82201;0;0;0;0;0;0;0;0;Geofísico;5008213
500822;FIRE;Medellín;31/12/2013;UNKNOWN;;UNGRD;82302;0;0;0;82301;0;0;0;0;0;0;0;0;Técnico;5008223
500823;FIRE;Medellín;27/12/2013;UNKNOWN;;UNGRD;82402;0;40;0;82401;0;40;0;0;10;0;0;0;Técnico;5008233
500824;LANDSLIDE;Barbosa;25/12/2013;UNKNOWN;;UNGRD;82502;0;0;0;82501;0;0;0;0;0;0;0;0;Geofísico;5008243
500825;Naufragio;Turbo;1/12/2013;UNKNOWN;;UNGRD;82602;40;0;0;82601;0;0;0;10;0;0;0;0;Hidrológico;5008253
500826;STRUCTURE;Uramita;4/12/2013;RAIN;;UNGRD;82702;0;0;0;82701;0;0;0;0;0;0;0;0;Técnico;5008263
500827;FLOOD;Medellín;3/12/2013;DESIGNERROR;Rompimiento de tubo;UNGRD;82802;0;0;0;82801;0;130;0;0;0;0;0;0;Hidrológico;5008273
500828;SPATE;Belmira;2/12/2013;RAIN;;UNDGRD, El Tiempo 2013-12-03 Pg 6;82902;20;0;0;82901;0;0;0;10;0;0;0;0;Hidrológico;5008283
500829;EXPLOSION;El Carmen de Viboral;2/12/2013;BEHAVIOR;Por manipulación de polvora;UNGRD;83002;0;60;0;83001;0;0;0;0;10;0;0;0;Técnico;5008293
500830;FLOOD;Venecia;1/12/2013;OVERFLOW;;UNGRD;83102;0;0;0;83101;0;3000;0;0;0;0;0;0;Hidrológico;5008303
500831;LANDSLIDE;Sabaneta;28/11/2013;RAIN;;UNGRD;83202;0;0;0;83201;0;0;0;0;0;0;0;0;Geofísico;5008313
500832;FIRE;Medellín;27/11/2013;UNKNOWN;;UNGRD;83302;0;0;0;83301;0;0;0;0;0;0;0;0;Técnico;5008323
500833;LANDSLIDE;El Retiro;27/11/2013;RAIN;;UNGRD;83402;0;0;0;83401;0;30;0;0;0;0;0;0;Geofísico;5008333
500834;STRONGWIND;Envigado;26/11/2013;ATMOSPHCONDITION;;UNGRD;83502;0;0;0;83501;0;20;0;0;0;0;0;0;Atmosférico;5008343
500835;FLOOD;Caucasia;26/11/2013;RAIN;;UNGRD;83602;0;0;0;83601;10;520;0;0;0;0;10;10;Hidrológico;5008353
500836;FLOOD;Zaragoza;26/11/2013;OVERFLOW;EL DESBORDAMIENTO DE LA QUEBRADA LA OCA;UNGRD;83702;0;0;0;83701;0;1450;0;0;0;0;0;0;Hidrológico;5008363
500837;LANDSLIDE;Sabaneta;26/11/2013;UNKNOWN;;UNGRD;83802;0;0;0;83801;10;0;0;0;0;0;10;10;Geofísico;5008373
500838;FIRE;Medellín;21/11/2013;UNKNOWN;;UNGRD;83902;0;0;0;83901;10;0;0;0;0;0;10;10;Técnico;5008383
500839;LANDSLIDE;Segovia;20/11/2013;UNKNOWN;;UNGRD;84002;0;50;0;84001;0;0;0;0;10;0;0;0;Geofísico;5008393
500840;LANDSLIDE;Urrao;19/11/2013;UNKNOWN;;UNGRD;84102;0;0;0;84101;0;10;0;0;0;0;0;0;Geofísico;5008403
500841;LANDSLIDE;Santo Domingo;19/11/2013;UNKNOWN;;UNGRD;84202;0;0;0;84201;0;60;0;0;0;0;0;0;Geofísico;5008413
500842;FLOOD;Turbo;19/11/2013;OVERFLOW;;UNGRD;84302;0;0;0;84301;0;0;0;0;0;0;0;0;Hidrológico;5008423
500843;LANDSLIDE;Medellín;19/11/2013;UNKNOWN;;UNGRD;84402;0;0;0;84401;0;0;0;0;0;0;0;0;Geofísico;5008433
500844;EXPLOSION;La Estrella;16/11/2013;OTHER;Explosión de pipetas de gas;UNGRD;84502;0;20;0;84501;10;0;0;0;10;0;10;10;Técnico;5008443
500845;FIRE;Cocorná;15/11/2013;UNKNOWN;;UNGRD;84602;0;0;0;84601;30;0;0;0;0;0;10;10;Técnico;5008453
500846;SPATE;San Roque;15/11/2013;OVERFLOW;CRECIENTE SUBITA RIO SAN ROQUE;UNGRD;84702;0;0;0;84701;0;0;0;0;0;0;0;0;Hidrológico;5008463
500847;LANDSLIDE;Santo Domingo;15/11/2013;UNKNOWN;;UNGRD;84802;50;0;0;84801;10;0;0;10;0;0;10;10;Geofísico;5008473
500848;LANDSLIDE;Medellín;14/11/2013;RAIN;;UNGRD;84902;0;0;0;84901;0;120;0;0;0;0;0;0;Geofísico;5008483
500849;FLOOD;Zaragoza;9/11/2013;OVERFLOW;Desbordamiento del río Nechí;UNGRD;85002;0;0;0;85001;0;800;0;0;0;0;0;0;Hidrológico;5008493
500850;EXPLOSION;Bello;7/11/2013;BEHAVIOR;;UNGRD;85102;0;90;0;85101;0;90;0;0;10;0;0;0;Técnico;5008503
500851;LANDSLIDE;Medellín;3/11/2013;RAIN;;UNGRD;85202;0;0;0;85201;0;50;0;0;0;0;0;0;Geofísico;5008513
500852;FLOOD;Anorí;3/11/2013;OVERFLOW;Desbordamiento del río Anori;UNGRD;85302;0;0;0;85301;10;290;0;0;0;0;10;10;Hidrológico;5008523
500853;FLOOD;Zaragoza;3/11/2013;OVERFLOW;Desbordamiento del Río Nechí;UNGRD;85402;0;0;20;85401;0;4200;0;0;0;10;0;0;Hidrológico;5008533
500854;LANDSLIDE;Yarumal;3/11/2013;RAIN;;UNGRD;85502;0;0;0;85501;10;0;0;0;0;0;10;10;Geofísico;5008543
500855;STRONGWIND;El Carmen de Viboral;31/10/2013;ATMOSPHCONDITION;;UNGRD;85602;0;0;0;85601;0;50;0;0;0;0;0;0;Atmosférico;5008553
500856;Naufragio;Ituango;29/10/2013;UNKNOWN;;UNGRD;85702;0;0;40;85701;0;0;0;0;0;10;0;0;Hidrológico;5008563
500857;HAILSTORM;Medellín;29/10/2013;ATMOSPHCONDITION;;UNGRD;85802;0;0;0;85801;0;0;0;0;0;0;0;0;Atmosférico;5008573
500858;LANDSLIDE;Angelópolis;29/10/2013;RAIN;;UNGRD;85902;10;0;0;85901;0;0;0;10;0;0;0;0;Geofísico;5008583
500859;LANDSLIDE;Buriticá;18/10/2013;HUMANERROR;ACCIDENTE MINERO;UNDGRD, El Tiempo 2013-10 19 Pg 8, El Tiempo 2013-10-21 Pg 4;86002;30;20;0;86001;0;0;0;10;10;0;0;0;Geofísico;5008593
500860;STRUCTURE;Remedios;17/10/2013;UNKNOWN;ACCIDENTE MINERO;UNGRD;86102;30;20;0;86101;0;0;0;10;10;0;0;0;Técnico;5008603
500861;STRUCTURE;Medellín;13/10/2013;DESIGNERROR;;UNDGRD, El Tiempo 2013-10-14 Pg 2,  El Tiempo 2013-10-16 Pgs 4,2;86202;110;20;0;86201;0;0;0;10;10;0;0;0;Técnico;5008613
500862;SPATE;San Luis;4/10/2013;OVERFLOW;río Calderas;UNDGRD, El Tiempo 2013-10-05 Pg 5;86302;10;50;10;86301;0;0;0;10;10;10;0;0;Hidrológico;5008623
500863;STRONGWIND;El Bagre;30/09/2013;ATMOSPHCONDITION;;UNGRD;86402;0;0;0;86401;0;140;0;0;0;0;0;0;Atmosférico;5008633
500864;HAILSTORM;Caldas;29/09/2013;ATMOSPHCONDITION;;UNGRD;86502;0;0;0;86501;0;360;0;0;0;0;0;0;Atmosférico;5008643
500865;STRONGWIND;Cocorná;28/09/2013;ATMOSPHCONDITION;;UNGRD;86602;0;0;0;86601;0;200;0;0;0;0;0;0;Atmosférico;5008653
500866;STRONGWIND;El Carmen de Viboral;27/09/2013;ATMOSPHCONDITION;;UNGRD;86702;0;0;0;86701;0;40;0;0;0;0;0;0;Atmosférico;5008663
500867;FLOOD;Chigorodó;27/09/2013;RAIN;;UNGRD;86802;0;0;0;86801;0;500;0;0;0;0;0;0;Hidrológico;5008673
500868;STRUCTURE;Salgar;26/09/2013;UNKNOWN;;UNGRD;86902;0;0;0;86901;0;40;0;0;0;0;0;0;Técnico;5008683
500869;STRONGWIND;Yondó;24/09/2013;ATMOSPHCONDITION;;UNGRD;87002;0;0;0;87001;0;550;0;0;0;0;0;0;Atmosférico;5008693
500870;STRONGWIND;Valdivia;24/09/2013;ATMOSPHCONDITION;;UNGRD;87102;0;0;0;87101;10;20;0;0;0;0;10;10;Atmosférico;5008703
500871;FORESTFIRE;Medellín;24/09/2013;UNKNOWN;;UNGRD;87202;0;10;0;87201;0;0;0;0;10;0;0;0;Atmosférico;5008713
500872;LANDSLIDE;Jericó;24/09/2013;UNKNOWN;ACCIDENTE MINERO;UNGRD;87302;0;30;0;87301;0;0;0;0;10;0;0;0;Geofísico;5008723
500873;STRONGWIND;Anorí;24/09/2013;ATMOSPHCONDITION;;UNGRD;87402;0;0;0;87401;0;1500;0;0;0;0;0;0;Atmosférico;5008733
500874;FIRE;Bello;23/09/2013;UNKNOWN;;UNGRD;87502;0;0;0;87501;0;0;0;0;0;0;0;0;Técnico;5008743
500875;FLOOD;Chigorodó;18/09/2013;OVERFLOW;DESBORDAMIENTO DE LOS RIOS GUAPA Y GUAPA LEON;UNGRD;87602;0;0;0;87601;0;0;0;0;0;0;0;0;Hidrológico;5008753
500876;FLOOD;Itaguí;13/09/2013;UNKNOWN;;UNGRD;87702;0;0;0;87701;0;160;0;0;0;0;0;0;Hidrológico;5008763
500877;LANDSLIDE;San Luis;12/09/2013;UNKNOWN;;UNGRD;87802;0;0;0;87801;0;0;0;0;0;0;0;0;Geofísico;5008773
500878;LANDSLIDE;Medellín;6/09/2013;UNKNOWN;;UNGRD;87902;0;0;0;87901;80;400;0;0;0;0;10;10;Geofísico;5008783
500879;FLOOD;Apartadó;5/09/2013;OVERFLOW;;UNGRD;88002;0;0;0;88001;0;600;0;0;0;0;0;0;Hidrológico;5008793
500880;FLOOD;Ebéjico;3/09/2013;OVERFLOW;;UNGRD;88102;0;0;0;88101;0;0;0;0;0;0;0;0;Hidrológico;5008803
500881;FLOOD;Arboletes;1/09/2013;OVERFLOW;;UNGRD;88202;0;0;0;88201;0;60;0;0;0;0;0;0;Hidrológico;5008813
500882;LANDSLIDE;Arboletes;1/09/2013;UNKNOWN;;UNGRD;88302;0;0;0;88301;0;10;0;0;0;0;0;0;Geofísico;5008823
500883;SPATE;Angelópolis;25/08/2013;UNKNOWN;Represamiento de quebrada;UNGRD;88402;0;0;0;88401;10;50;0;0;0;0;10;10;Hidrológico;5008833
500884;SPATE;Amagá;25/08/2013;UNKNOWN;Represamiento de quebrada;UNGRD;88502;0;0;0;88501;0;30;0;0;0;0;0;0;Hidrológico;5008843
500885;STRONGWIND;Zaragoza;20/08/2013;ATMOSPHCONDITION;;UNGRD;88602;0;0;0;88601;0;100;0;0;0;0;0;0;Atmosférico;5008853
500886;FLOOD;Zaragoza;20/08/2013;RAIN;;UNGRD;88702;0;0;0;88701;0;1500;0;0;0;0;0;0;Hidrológico;5008863
500887;FLOOD;Bello;20/08/2013;OVERFLOW;;UNGRD;88802;0;0;0;88801;0;0;0;0;0;0;0;0;Hidrológico;5008873
500888;LANDSLIDE;Medellín;13/08/2013;RAIN;;UNGRD;88902;20;0;0;88901;0;0;0;10;0;0;0;0;Geofísico;5008883
500889;LANDSLIDE;Medellín;10/08/2013;RAIN;;UNGRD;89002;0;0;0;89001;0;90;0;0;0;0;0;0;Geofísico;5008893
500890;FORESTFIRE;La Pintada;3/08/2013;UNKNOWN;;UNGRD;89102;0;0;0;89101;0;0;0;0;0;0;0;0;Atmosférico;5008903
500891;LANDSLIDE;El Santuario;3/08/2013;UNKNOWN;;UNGRD;89202;0;0;0;89201;0;20;0;0;0;0;0;0;Geofísico;5008913
500892;STRONGWIND;Murindó;29/07/2013;ATMOSPHCONDITION;;UNGRD;89302;0;0;0;89301;0;490;0;0;0;0;0;0;Atmosférico;5008923
500893;FORESTFIRE;Medellín;29/07/2013;UNKNOWN;;UNGRD;89402;0;0;0;89401;0;0;0;0;0;0;0;0;Atmosférico;5008933
500894;FORESTFIRE;Itaguí;29/07/2013;UNKNOWN;;UNGRD;89502;0;0;0;89501;0;0;0;0;0;0;0;0;Atmosférico;5008943
500895;INTOXICACION;El Bagre;29/07/2013;LEAK;escape de gas;UNGRD;89602;30;90;0;89601;0;0;0;10;10;0;0;0;Técnico;5008953
500896;FORESTFIRE;Medellín;28/07/2013;UNKNOWN;;UNGRD;89702;0;0;0;89701;0;0;0;0;0;0;0;0;Atmosférico;5008963
500897;FLOOD;Carepa;26/07/2013;OVERFLOW;;UNGRD;89802;0;0;0;89801;0;880;0;0;0;0;0;0;Hidrológico;5008973
500898;FORESTFIRE;Betulia;24/07/2013;UNKNOWN;;UNGRD;89902;0;0;0;89901;0;0;0;0;0;0;0;0;Atmosférico;5008983
500899;SPATE;La Estrella;16/07/2013;OVERFLOW;;UNGRD;90002;10;0;10;90001;0;0;0;10;0;10;0;0;Hidrológico;5008993
500900;LANDSLIDE;El Peñol;13/07/2013;UNKNOWN;;UNGRD;90102;0;0;0;90101;20;40;0;0;0;0;10;10;Geofísico;5009003
500901;FORESTFIRE;Medellín;11/07/2013;UNKNOWN;;UNGRD;90202;0;0;0;90201;0;0;0;0;0;0;0;0;Atmosférico;5009013
